CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,,,,
2024-05-25T22:18:10Z,1716643090,60E85BB834C4,19.08,26.03,291.58,495,21.06,68.9,240.98,163.67,,,,,,
2024-05-25T22:19:10Z,1716643150,60E85BB834C4,19.67,26.81,291.58,494,20.99,69.16,240.98,169.11,,,,,,
2024-05-25T22:20:10Z,1716643210,60E85BB834C4,20.52,28.14,291.58,497,20.98,69.21,240.98,174.64,,,,,,
2024-05-25T22:21:10Z,1716643270,60E85BB834C4,18.46,25.14,291.58,498,21.04,69.39,240.98,158.81,,,,,,
2024-05-25T22:22:10Z,1716643330,60E85BB834C4,18.86,25.75,297.42,498,21.09,69.16,245.8,161.65,,,,,,
2024-05-25T22:23:10Z,1716643390,60E85BB834C4,17.45,23.54,297.42,493,21.05,68.46,245.8,152.21,,,,,,
2024-05-25T22:24:10Z,1716643450,60E85BB834C4,16.79,22.69,291.58,488,21.05,67.61,240.98,146.01,,,,,,
2024-05-25T22:25:10Z,1716643510,60E85BB834C4,14.82,20.07,291.58,485,21.09,66.17,240.98,128.52,,,,,,
2024-05-25T22:26:10Z,1716643570,60E85BB834C4,14.43,19.67,291.58,478,21.05,65.91,240.98,123.89,,,,,,
2024-05-25T22:27:10Z,1716643630,60E85BB834C4,14.24,19.23,291.58,470,21.12,65.76,240.98,123.95,,,,,,
2024-05-25T22:28:10Z,1716643690,60E85BB834C4,14.01,19,291.58,470,21.15,65.73,240.98,121.19,,,,,,
2024-05-25T22:29:10Z,1716643750,60E85BB834C4,14.47,19.54,291.58,471,21.17,65.64,240.98,125.91,,,,,,
2024-05-25T22:30:10Z,1716643810,60E85BB834C4,15.9,21.36,291.58,468,21.15,65.72,240.98,139.48,,,,,,
2024-05-25T22:31:10Z,1716643870,60E85BB834C4,14.64,19.75,291.58,468,21.15,66.35,240.98,127.56,,,,,,
2024-05-25T22:32:10Z,1716643930,60E85BB834C4,15.1,20.65,285.76,469,21.16,66.39,236.17,129.17,,,,,,
2024-05-25T22:33:10Z,1716643990,60E85BB834C4,16.89,22.98,285.76,474,21.19,66.4,236.17,145.51,,,,,,
2024-05-25T22:34:10Z,1716644050,60E85BB834C4,15.57,21.1,285.76,474,21.15,66.79,236.17,134.81,,,,,,
2024-05-25T22:35:10Z,1716644110,60E85BB834C4,17.16,22.88,285.76,473,21.12,67.22,236.17,152.09,,,,,,
2024-05-25T22:36:10Z,1716644170,60E85BB834C4,15.77,21.09,285.76,477,21.11,67.24,236.17,139.26,,,,,,
2024-05-25T22:37:10Z,1716644230,60E85BB834C4,17.73,24.14,285.76,479,21.08,67.89,236.17,152.58,,,,,,
2024-05-25T22:38:10Z,1716644290,60E85BB834C4,17.67,23.71,285.76,478,21.05,68.15,236.17,155.28,,,,,,
2024-05-25T22:39:10Z,1716644350,60E85BB834C4,17.32,23.37,285.76,484,21.06,68.14,236.17,150.97,,,,,,
2024-05-25T22:40:10Z,1716644410,60E85BB834C4,16.06,21.88,285.76,485,21.1,67.71,236.17,138.13,,,,,,
2024-05-25T22:41:10Z,1716644470,60E85BB834C4,16.46,22.31,291.58,482,21.11,67.79,240.98,142.51,,,,,,
2024-05-25T22:42:10Z,1716644530,60E85BB834C4,16.68,22.71,291.58,482,21.03,67.66,240.98,143.65,,,,,,
2024-05-25T22:43:10Z,1716644590,60E85BB834C4,17.6,23.81,291.58,482,20.98,67.63,240.98,152.79,,,,,,
2024-05-25T22:44:10Z,1716644650,60E85BB834C4,15.28,20.52,291.58,487,20.99,68.02,240.98,134.02,,,,,,
2024-05-25T22:45:10Z,1716644710,60E85BB834C4,15.38,20.73,291.58,486,21.05,67.65,240.98,134.33,,,,,,
2024-05-25T22:46:10Z,1716644770,60E85BB834C4,15.74,21.09,291.58,485,21.02,67.7,240.98,138.53,,,,,,
2024-05-25T22:47:10Z,1716644830,60E85BB834C4,14.18,19.31,291.58,483,21.07,64.48,240.98,122.01,,,,,,
2024-05-25T22:48:10Z,1716644890,60E85BB834C4,13.09,17.85,291.58,475,21.12,63.68,240.98,112.41,,,,,,
2024-05-25T22:49:10Z,1716644950,60E85BB834C4,12.16,16.32,291.58,466,21.15,63.07,240.98,106.87,,,,,,
2024-05-25T22:50:10Z,1716645010,60E85BB834C4,12.69,17.13,285.76,460,21.19,63.12,236.17,110.63,,,,,,
2024-05-25T22:51:10Z,1716645070,60E85BB834C4,11.73,15.8,279.95,459,21.19,62.17,231.37,102.5,,,,,,
2024-05-25T22:52:10Z,1716645130,60E85BB834C4,11.14,14.87,268.37,458,21.22,61.63,221.8,98.47,,,,,,
2024-05-25T22:53:10Z,1716645190,60E85BB834C4,11.56,15.56,256.84,457,21.23,62,212.27,101.13,,,,,,
2024-05-25T22:54:10Z,1716645250,60E85BB834C4,12.58,16.91,245.36,458,21.26,62.64,202.78,110.29,,,,,,
2024-05-25T22:55:10Z,1716645310,60E85BB834C4,11.51,15.6,233.93,458,21.28,61.4,193.33,99.64,,,,,,
2024-05-25T22:56:10Z,1716645370,60E85BB834C4,12.27,16.5,222.55,456,21.31,61.1,183.92,107.51,,,,,,
2024-05-25T22:57:10Z,1716645430,60E85BB834C4,12.2,16.38,211.21,456,21.3,61.34,174.56,107.05,,,,,,
2024-05-25T22:58:10Z,1716645490,60E85BB834C4,13.06,17.61,205.56,460,21.29,62.18,169.89,113.92,,,,,,
2024-05-25T22:59:10Z,1716645550,60E85BB834C4,14.59,19.88,205.56,460,21.31,63.26,169.89,125.5,,,,,,
2024-05-25T23:00:10Z,1716645610,60E85BB834C4,14.28,19.37,205.56,469,21.28,63.15,169.89,123.63,,,,,,
2024-05-25T23:01:10Z,1716645670,60E85BB834C4,14.96,20.23,205.56,473,21.23,64.48,169.89,129.9,,,,,,
2024-05-25T23:02:10Z,1716645730,60E85BB834C4,14.21,19.3,211.21,475,21.25,64.76,174.56,122.78,,,,,,
2024-05-25T23:03:10Z,1716645790,60E85BB834C4,16.45,22.05,211.21,476,21.26,64.91,174.56,144.63,,,,,,
2024-05-25T23:04:10Z,1716645850,60E85BB834C4,14.35,19.49,216.88,479,21.26,63.89,179.24,124.03,,,,,,
2024-05-25T23:05:10Z,1716645910,60E85BB834C4,13.76,18.67,216.88,481,21.21,63.57,179.24,118.95,,,,,,
2024-05-25T23:06:10Z,1716645970,60E85BB834C4,12.46,16.82,216.88,479,21.25,61.72,179.24,108.48,,,,,,
2024-05-25T23:07:10Z,1716646030,60E85BB834C4,11.98,16.12,216.88,477,21.3,61.8,179.24,104.86,,,,,,
2024-05-25T23:08:10Z,1716646090,60E85BB834C4,12.57,17.02,216.88,470,21.29,63.23,179.24,109.02,,,,,,
2024-05-25T23:09:10Z,1716646150,60E85BB834C4,14.39,19.35,216.88,468,21.28,63.55,179.24,126.13,,,,,,
2024-05-25T23:10:10Z,1716646210,60E85BB834C4,12.98,17.62,216.88,467,21.29,61.61,179.24,112.12,,,,,,
2024-05-25T23:11:10Z,1716646270,60E85BB834C4,10.75,14.63,216.88,469,21.3,60.25,179.24,92.63,,,,,,
2024-05-25T23:12:12Z,1716646332,60E85BB834C4,11.67,15.94,211.21,463,21.33,59.73,174.56,99.98,,,,,,
2024-05-25T23:13:12Z,1716646392,60E85BB834C4,11.84,16.05,205.56,463,21.33,60.62,169.89,102.57,,,,,,
2024-05-25T23:14:12Z,1716646452,60E85BB834C4,12.9,17.36,199.93,465,21.33,62.34,165.23,112.89,,,,,,
2024-05-25T23:15:12Z,1716646512,60E85BB834C4,13.83,18.64,199.93,467,21.34,62.95,165.23,120.7,,,,,,
2024-05-25T23:16:12Z,1716646572,60E85BB834C4,13.06,17.53,199.93,468,21.36,62.52,165.23,114.78,,,,,,
2024-05-25T23:17:12Z,1716646632,60E85BB834C4,12.04,16.12,199.93,463,21.35,61.53,165.23,106.09,,,,,,
2024-05-25T23:18:12Z,1716646692,60E85BB834C4,10.37,13.89,199.93,463,21.41,59.76,165.23,91.2,,,,,,
2024-05-25T23:19:12Z,1716646752,60E85BB834C4,9.68,13.01,194.3,464,21.46,59.86,160.58,84.83,,,,,,
2024-05-25T23:20:12Z,1716646812,60E85BB834C4,10.98,14.79,194.3,460,21.46,60.18,160.58,95.88,,,,,,
2024-05-25T23:21:12Z,1716646872,60E85BB834C4,11.74,15.75,194.3,459,21.47,61.12,160.58,103.12,,,,,,
2024-05-25T23:22:12Z,1716646932,60E85BB834C4,9.43,12.72,188.69,460,21.45,58.86,155.94,82.09,,,,,,
2024-05-25T23:23:12Z,1716646992,60E85BB834C4,10.42,14.16,188.69,460,21.45,58.49,155.94,89.97,,,,,,
2024-05-25T23:24:12Z,1716647052,60E85BB834C4,11.42,15.43,183.09,459,21.47,59.96,151.31,99.33,,,,,,
2024-05-25T23:25:12Z,1716647112,60E85BB834C4,12.01,16.42,177.5,460,21.43,60.87,146.69,102.68,,,,,,
2024-05-25T23:26:12Z,1716647172,60E85BB834C4,12.35,16.76,177.5,462,21.47,61.11,146.69,106.69,,,,,,
2024-05-25T23:27:12Z,1716647232,60E85BB834C4,11.99,16.37,177.5,465,21.45,61.57,146.69,102.77,,,,,,
2024-05-25T23:28:12Z,1716647292,60E85BB834C4,12.7,17.45,183.09,464,21.46,61.63,151.31,107.79,,,,,,
2024-05-25T23:29:12Z,1716647352,60E85BB834C4,13.12,17.83,183.09,468,21.49,62.24,151.31,113.21,,,,,,
2024-05-25T23:30:12Z,1716647412,60E85BB834C4,12.1,16.15,188.69,470,21.48,62.32,155.94,107.14,,,,,,
2024-05-25T23:31:12Z,1716647472,60E85BB834C4,13.26,17.69,188.69,470,21.47,62.74,155.94,117.53,,,,,,
2024-05-25T23:32:12Z,1716647532,60E85BB834C4,12.38,16.62,188.69,469,21.5,62.85,155.94,108.6,,,,,,
2024-05-25T23:33:12Z,1716647592,60E85BB834C4,13.05,17.59,188.69,469,21.5,62.81,155.94,113.99,,,,,,
2024-05-25T23:34:12Z,1716647652,60E85BB834C4,13.78,18.64,194.3,471,21.5,62.47,160.58,119.8,,,,,,
2024-05-25T23:35:12Z,1716647712,60E85BB834C4,13.25,17.91,194.3,470,21.43,62.44,160.58,115.18,,,,,,
2024-05-25T23:36:12Z,1716647772,60E85BB834C4,12.1,16.16,199.93,477,21.43,62.42,165.23,107.03,,,,,,
2024-05-25T23:37:12Z,1716647832,60E85BB834C4,13.98,19,199.93,475,21.39,62.3,165.23,120.69,,,,,,
2024-05-25T23:38:12Z,1716647892,60E85BB834C4,14.14,19.11,205.56,473,21.42,62.78,169.89,122.93,,,,,,
2024-05-25T23:39:12Z,1716647952,60E85BB834C4,12.1,16.22,205.56,471,21.48,62.69,169.89,106.45,,,,,,
2024-05-25T23:40:12Z,1716648012,60E85BB834C4,12.94,17.55,211.21,472,21.44,62.82,174.56,112.05,,,,,,
2024-05-25T23:41:12Z,1716648072,60E85BB834C4,13.06,17.5,222.55,472,21.49,62.59,183.92,115.05,,,,,,
2024-05-25T23:42:12Z,1716648132,60E85BB834C4,13.41,18.02,228.23,473,21.44,62.92,188.62,117.53,,,,,,
2024-05-25T23:43:12Z,1716648192,60E85BB834C4,13.32,18.01,233.93,478,21.43,62.82,193.33,115.82,,,,,,
2024-05-25T23:44:12Z,1716648252,60E85BB834C4,13.26,17.9,245.36,483,21.49,63.21,202.78,115.39,,,,,,
2024-05-25T23:45:12Z,1716648312,60E85BB834C4,12.68,17.19,262.6,490,21.49,63.11,217.03,109.68,,,,,,
2024-05-25T23:46:12Z,1716648372,60E85BB834C4,11.48,15.53,291.58,491,21.51,62.66,240.98,99.8,,,,,,
2024-05-25T23:47:12Z,1716648432,60E85BB834C4,10.74,14.45,309.12,488,21.52,62.27,255.47,94.08,,,,,,
2024-05-25T23:48:12Z,1716648492,60E85BB834C4,11.45,15.46,309.12,483,21.49,62.31,255.47,99.76,,,,,,
2024-05-25T23:49:12Z,1716648552,60E85BB834C4,11.87,16.03,309.12,481,21.51,61.78,255.47,103.31,,,,,,
2024-05-25T23:50:12Z,1716648612,60E85BB834C4,10.95,14.6,309.12,482,21.49,61.63,255.47,97.01,,,,,,
2024-05-25T23:51:12Z,1716648672,60E85BB834C4,11.04,14.8,309.12,485,21.48,60.73,255.47,97.19,,,,,,
2024-05-25T23:52:12Z,1716648732,60E85BB834C4,10.97,14.86,303.26,487,21.52,60.09,250.63,95.18,,,,,,
2024-05-25T23:53:12Z,1716648792,60E85BB834C4,9.81,13.4,303.26,490,21.52,60.6,250.63,84.08,,,,,,
2024-05-25T23:54:12Z,1716648852,60E85BB834C4,10,13.35,303.26,483,21.57,60.03,250.63,88.58,,,,,,
2024-05-25T23:55:12Z,1716648912,60E85BB834C4,9.52,12.69,303.26,477,21.55,58.85,250.63,84.33,,,,,,
2024-05-25T23:56:12Z,1716648972,60E85BB834C4,10.19,13.74,303.26,476,21.55,59.13,250.63,88.88,,,,,,
2024-05-25T23:57:12Z,1716649032,60E85BB834C4,9.62,12.92,297.42,475,21.58,59.86,245.8,84.41,,,,,,
2024-05-25T23:58:12Z,1716649092,60E85BB834C4,12.08,16.51,297.42,477,21.6,61.27,245.8,103.48,,,,,,
2024-05-25T23:59:12Z,1716649152,60E85BB834C4,11.08,15,297.42,478,21.63,61.66,245.8,96.12,,,,,,
