,feature,id.x,formula,compound,pubchem,ionmass,NPC_pathway,NPC_superclass,NPC_class,ClassyFire_superclass,ClassyFire_class,ClassyFire_subclass,ClassyFire_level5,ClassyFire_most_specific,datafile.E2_B_3.mzML.area,datafile.E2_G_1.mzML.area,datafile.E2_B_5.mzML.area,datafile.E2_G_4.mzML.area,datafile.E2_G_2.mzML.area,datafile.E2_B_4.mzML.area,datafile.E2_S_3.mzML.area,datafile.E2_G_5.mzML.area,datafile.E2_B_1.mzML.area,datafile.E2_S_4.mzML.area,datafile.E2_C_1.mzML.area,datafile.E2_C_2.mzML.area,datafile.E2_G_3.mzML.area,datafile.E2_C_3.mzML.area,datafile.E1_B_5.mzML.area,datafile.E1_B_4.mzML.area,datafile.E2_S_5.mzML.area,datafile.E2_S_2.mzML.area,datafile.E1_B_3.mzML.area,datafile.E2_B_2.mzML.area,datafile.E2_S_1.mzML.area,datafile.A2_B_4.mzML.area,datafile.A2_G_2.mzML.area,datafile.E1_B_1.mzML.area,datafile.A1_S_5.mzML.area,datafile.A2_G_4.mzML.area,datafile.E1_B_2.mzML.area,datafile.A1_B_2.mzML.area,datafile.A1_G_5.mzML.area,datafile.A1_G_4.mzML.area,datafile.A1_G_3.mzML.area,datafile.A1_S_3.mzML.area,datafile.A1_B_4.mzML.area,datafile.A2_G_1.mzML.area,datafile.A1_B_3.mzML.area,datafile.A1_B_1.mzML.area,datafile.A1_S_4.mzML.area,datafile.A1_G_1.mzML.area,datafile.A1_B_5.mzML.area,datafile.E1_G_3.mzML.area,datafile.E1_G_5.mzML.area,datafile.A2_G_3.mzML.area,datafile.E1_G_4.mzML.area,datafile.A2_C_1.mzML.area,datafile.A1_G_2.mzML.area,datafile.A2_B_2.mzML.area,datafile.E1_C_1.mzML.area,datafile.A2_S_4.mzML.area,datafile.A2_C_3.mzML.area,datafile.E1_S_3.mzML.area,datafile.A2_S_5.mzML.area,datafile.E1_G_1.mzML.area,datafile.A1_C_3.mzML.area,datafile.A1_C_2.mzML.area,datafile.A1_C_1.mzML.area,datafile.E1_S_4.mzML.area,datafile.E1_G_6.mzML.area,datafile.A2_S_3.mzML.area,datafile.A2_B_1.mzML.area,datafile.E1_C_3.mzML.area,datafile.E1_S_2.mzML.area,datafile.A2_G_5.mzML.area,datafile.A2_B_5.mzML.area,datafile.E1_S_5.mzML.area,datafile.E1_C_2.mzML.area,datafile.A1_S_2.mzML.area,datafile.A1_S_1.mzML.area,datafile.E1_G_2.mzML.area,datafile.A2_C_2.mzML.area,datafile.A2_S_1.mzML.area,datafile.A2_B_3.mzML.area,datafile.E1_S_1.mzML.area,datafile.A2_S_2.mzML.area
1047,436.07199_1.3474,3291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10990.24,5560.664698,12346.49234,6150.576558,6556.387927,10472.7814,10904.71732,7365.642761,13519.72407,14789.1212,7360.773587,7174.397514,10084.2274,7911.202954,4747.945683,9121.233331,13941.56712,13806.45994,8410.928082,16772.84784,13204.07143,10441.69812,4141.016824,8889.815656,39848.62016,1581.803842,7597.693964,17386.98881,13122.04575,10585.9732,9466.703866,22587.62084,15605.42368,1557.790701,11187.48826,18204.48088,19801.19097,10734.83663,3790.132088,8653.514316,9460.378799,2463.612802,4967.893493,6369.733094,11840.85937,17897.40498,6814.738243,9558.193156,5111.276534,16571.42751,9231.90157,9225.167146,11090.61487,11043.125,10543.45683,15945.64735,9768.396917,4954.194327,12884.95315,8527.205545,7882.227204,8539.044718,13395.55377,19175.40189,6514.39436,22787.0517,17049.2684,8394.169423,8045.666065,1939.382913,17568.07511,18465.96458,7364.432816
1048,436.09698_1.3537,3153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.0429279,0.96623192,730.4368914,0.975972161,285.0410708,370.7380281,1.225524536,0.862891607,583.4054843,359.6771709,1.047796952,0.998107612,1928.473478,200.1325775,383.6069927,1.0043199,577.3947971,332.2422631,0.930927292,1114.189177,355.2619827,4.524132633,88.61896809,1.123160538,3032.726844,1.0043199,0.958578598,5002.922835,1.10269292,166.2370164,472.4941239,3896.861644,808.1032025,1448.187186,4364.396562,1554.10943,2015.947549,117.8802942,460.9348105,1.090275207,231.653066,1.107739569,1.210205479,1.095208579,525.786395,304.9945077,1.139016922,4430.615723,1.052352591,2898.502034,603.8288392,0.985910778,3017.210834,1.120560629,445.8507005,408.6134774,0.86753081,1023.051026,1.195264671,1.149838935,0.977943822,1.032158191,1269.000887,818.408363,1.090275207,939.7281212,1891.998896,1.023429581,206.2850249,756.5120436,1504.048729,0.787125515,1735.248472
1049,436.25235_22.8147,10900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983906894,0.96623192,0.958578598,0.975972161,0.886597421,0.783304517,437.8799168,0.862891607,0.864432485,1.025597864,1.047796952,0.998107612,0.98191114,0.970104593,790.6675799,1.0043199,2300.542988,0.778267189,0.930927292,1.000169818,1.006407883,4.524132633,0.862891607,1.123160538,556.8548127,1.0043199,0.958578598,1.110280256,1.10269292,344.9750565,0.934521606,0.864432485,1.082957923,433.9487321,231.9170571,0.934521606,1604.318448,0.96623192,373.9811694,1.090275207,1.038802987,1.107739569,1.210205479,1.095208579,0.870651424,1.136343173,1.139016922,0.972052594,1.052352591,1.198223247,1.107739569,0.985910778,1.006407883,1.120560629,0.916822333,1.002240563,2823.812785,0.899781026,1.195264671,1.149838935,0.977943822,703.6222391,905.8412512,1.105210484,1.090275207,0.951045563,0.886597421,388.9032408,1.1001868,118.5008772,0.893140575,64.49706471,1.063916905
1050,436.33347_1.3413,3293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1623.446375,1100.538157,6340.997423,2830.319266,975.2571629,5875.567185,1414.255315,1548.890435,6416.682339,3392.677734,3469.255708,1035.037594,4708.263914,3422.529003,3426.101094,2318.974649,3259.486758,5494.566357,4182.656322,8726.48166,2108.424515,8337.976443,4911.57903,4139.969742,16195.91545,2482.678793,1342.968615,3113.225839,4626.899491,2193.442019,2949.350188,4868.483757,5406.125954,2913.626777,7267.188194,6393.062305,4188.744097,3616.606076,11543.49842,1945.050969,3598.413546,4881.808282,3042.456575,5248.239509,2048.642801,4252.196154,3096.98701,7471.196237,3350.690649,3269.951241,9872.175042,3672.517646,4199.740096,3456.929541,3242.800592,7586.96106,3326.113124,2612.964098,6166.370438,3885.305763,2886.890162,3211.044134,4974.091509,9413.077688,2915.395903,12325.5505,9991.952933,4416.098642,4659.291096,6372.476297,9217.210736,4062.354783,12522.30197
1051,436.98297_1.1162,2451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,821.6606471,681.7732426,4002.065645,337.0031871,867.1809373,2592.737953,1.225524536,108.1203184,110.2151419,331.8834688,222.8664117,699.7732467,2770.953236,0.970104593,472.2615801,1.0043199,595.3749928,1770.557856,0.930927292,7839.331031,1.006407883,4.524132633,269.3947598,1.123160538,3.20584233,974.4915989,119.0554618,1043.774469,2021.236122,694.4717597,673.0424605,168.2185616,270.7394809,501.3345969,4361.844283,103.4515418,456.6933309,600.1266453,7416.219691,1.090275207,167.8705626,586.6588759,1.210205479,87.03622575,3213.574406,1.136343173,1.139016922,418.8574627,481.6617808,142.9480334,219.1108868,0.985910778,143.2118418,246.9715627,439.0662152,1.002240563,479.9180439,941.1709528,1.195264671,1.149838935,270.3036723,2005.483366,1638.432034,2475.671483,559.2021535,508.8093764,439.2203623,210.6218078,1.1001868,2074.528888,1039.61563,665.9868983,506.7436219
1052,437.34221_22.7339,10749,C30H45O2-,"2,6-di-tert-butyl-4-[2-(3,5-di-tert-butyl-4-hydroxyphenyl)ethyl]phenol",164847,437.342,Polyketides,Sesquiterpenoids,Catechols with side chains,Benzenoids,Benzene and substituted derivatives,Diphenylmethanes,Bisphenols,Bisphenols,6683.67953,8631.349739,6940.109047,11965.41869,19930.71002,5280.255752,31287.64141,8211.276537,7638.989873,12461.01405,11138.0816,13973.50657,9936.940732,8181.862135,28979.26144,18328.83817,18238.37286,5608.971634,13265.71391,6621.124193,10758.50027,87089.55319,11424.68488,16577.84954,82967.19949,12574.08515,17992.52028,17697.86729,15360.51237,29275.44684,15980.31946,14565.68738,7800.545923,27583.55131,28866.272,12550.62517,22938.17096,10493.27865,28159.29257,11927.61076,14200.43683,12761.15984,15514.83425,17282.39137,21644.3944,17158.78192,15866.50572,10566.2117,9599.560334,14306.78557,12462.07015,12767.54457,17903.99624,26321.96918,17346.27854,17238.53768,24238.81082,12821.87962,22949.08168,20455.63466,12204.7389,26392.28495,48310.22683,15627.67624,21096.82525,10071.57252,14238.75458,43014.74529,23235.94521,25219.61324,17050.05358,13176.48112,16341.76366
1053,438.0356_1.3458,3189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206325.2756,107058.4967,265717.9873,121508.534,124566.9376,213685.4724,204907.7024,141945.6694,259502.6321,294346.587,153292.6941,142929.01,193731.0678,150560.2328,140252.4955,214623.1626,259836.8793,259552.1077,169149.4889,364661.9155,255526.9615,354330.0679,250238.5662,179930.3182,786713.7077,226775.4334,155385.5907,379604.8197,248767.5227,199927.7184,184848.3736,474659.8777,383042.2175,178004.2273,445968.1633,416983.5405,371182.7596,209672.3266,505418.0389,161142.6756,201943.3006,190974.3017,158052.8356,212360.9434,236991.3176,447946.4789,155589.7115,502065.1648,196263.7582,337779.1333,404878.8126,168886.5162,242846.2222,257280.7204,213161.1924,308990.7655,190249.5066,432974.6295,286146.3623,169256.2913,160871.7587,264335.7128,480750.452,433021.4674,219036.289,458213.7525,365987.4153,165283.8773,223888.0137,368253.6926,576432.9273,368925.7289,494402.1858
1054,438.0758_0.6341,1418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597.2314846,783.8073333,1640.12798,550.4482987,151.7854784,254.7306291,592.6636657,383.814187,1190.323532,1389.685106,1019.506434,0.998107612,1238.189947,865.5273176,691.6934109,1682.235832,1284.431416,1256.901511,1540.684668,1806.306691,628.0991599,4257.208808,1957.901057,1066.665563,9187.944117,1550.669926,659.1186437,2744.612794,3013.65975,1798.906167,2049.405881,2258.762084,2455.065612,2099.719192,2182.198281,1732.603057,1829.6396,1438.719328,2933.678979,1680.114094,3693.983421,1105.634864,1309.442329,2857.399182,1798.765842,4061.290501,1334.927832,3656.861858,1901.601132,4246.503187,3111.64045,1208.726613,1489.483667,2051.746512,2237.046492,2373.305652,1542.46978,2608.465193,1674.565804,1722.458725,1599.916092,987.7753892,2915.272309,3412.889973,2383.341602,3227.848642,3167.812585,1224.021779,2604.142154,2181.424009,6619.957944,2046.526339,2838.530303
1055,438.9182_1.0701,2599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.4434235,262.6218358,2355.227614,194.4136544,693.5851623,1427.180831,239.099837,91.72537787,137.1854354,234.8619108,756.8237384,686.4984155,2094.416461,268.7189722,170.5545397,1.0043199,427.9286575,1143.274501,0.930927292,3066.520661,247.1737761,4.524132633,537.7540498,182.5135874,3.20584233,592.649173,519.6454578,1295.697059,1533.845851,1026.679813,1198.99122,794.9321135,775.8310564,827.9124781,2853.447577,295.5891839,443.8747071,1031.93569,2527.090195,150.4579785,470.2661121,341.6268832,108.6038397,738.2801029,2010.334138,260.5634896,568.8250508,800.9713374,1178.634902,142.9480334,456.4994765,388.7446196,735.3822402,808.708606,977.3326069,141.7168156,502.8208573,1373.065845,1053.745334,157.4129502,287.4176892,2292.423343,1486.543897,2403.832802,402.9657164,927.6498426,316.2493,225.9732515,839.6625654,1649.239013,1187.876965,1265.697828,1052.001036
1056,438.94214_0.6873,1684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2161.643446,2413.647335,1153.170053,1412.231717,2172.163681,1124.041983,1648.330501,1026.841013,1645.01502,2700.399176,1745.629722,1327.483124,1039.843897,1591.941637,5383.069024,1657.127835,3221.682244,2439.089371,1347.051791,1764.299558,2945.755874,4981.070029,8011.085684,2604.609287,7713.256645,7346.600068,5047.874895,8418.144904,8870.061847,9069.891615,10130.21421,9880.463307,8033.381876,6538.661555,5797.075667,8392.938541,12380.72053,11488.49753,7401.123572,2781.292052,3883.045564,6965.466412,2808.886918,8419.963553,7549.418498,9962.320599,2364.59913,10585.65275,10912.89637,6762.772006,8326.878342,5001.525375,11473.04987,14701.75545,14247.41905,5812.995264,6311.28664,8799.858431,10300.79094,2366.368529,5608.507818,8366.6743,10201.00327,7477.854131,3482.33901,11764.43362,11898.13739,6534.597874,11155.89415,10277.20237,9645.918213,7069.961377,9884.851964
1057,439.92928_0.7767,2425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.6723911,153.9207448,3236.161345,0.975972161,171.201962,1435.013876,226.9671441,0.862891607,327.4470254,167.8903703,1.047796952,422.3991414,1311.833282,133.1953606,280.1297335,1.0043199,192.9874338,424.2334449,0.930927292,4700.798143,243.6513485,4.524132633,418.5024296,575.3951435,3.20584233,535.0012107,439.508287,355.8448222,635.3716604,298.9606503,332.6896916,372.1381849,1.082957923,1.014847362,1777.236729,223.6310203,419.5113599,474.613119,4028.650756,375.5998087,1.038802987,181.4477415,399.4888288,571.2607946,660.7373657,249.0864236,1.139016922,655.9410904,290.028374,190.1580293,288.8984797,0.985910778,203.1937516,222.5433409,253.7764218,399.7937605,172.3783719,879.6259306,222.9168612,234.1072072,326.3398533,647.3696177,571.7853419,606.2079502,213.6939405,231.7698038,720.9810226,428.2029367,386.385604,511.4168013,332.5162362,169.3106983,462.0591118
1058,439.9774_0.6342,1399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729.7637432,2598.197632,1065.939401,2470.185539,3156.286818,2342.080507,3207.197711,2476.498913,2547.482534,3607.027687,2618.444583,3477.40692,1652.556448,3156.720345,3377.317617,3939.946968,2618.654142,2366.710523,3176.32392,2603.442036,2900.467519,11342.00051,2322.904207,4391.557703,12512.40261,3295.173592,3236.161345,5841.184429,3427.169595,1816.638115,2445.643042,3718.788552,4491.026509,3867.583297,2645.862243,4097.877241,1118.643881,4801.206409,3918.952297,6205.846477,3410.390205,1703.703458,4889.230137,5710.417529,3304.992806,5257.859862,6769.177566,2448.600484,2407.782728,6065.406076,2842.459735,6066.309014,6881.817105,5227.415335,1348.645652,3494.812842,1648.308538,3465.956511,5156.371791,4494.720398,3798.333804,3701.319274,4269.526538,3906.919059,4964.023016,3671.98692,1176.514777,4244.162472,3723.03213,3577.168878,1345.962847,4482.679808,3892.871955
1059,440.03171_1.3472,3236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7179.568605,1732.453832,9672.05805,2541.431507,2774.16333,2870.027752,4745.231004,1995.005396,9526.045988,9690.874216,3323.611931,4656.17201,6948.985134,3778.557389,4048.090422,8087.788154,5740.753764,5786.416553,2052.694679,7221.226084,9159.318144,8799.437972,10268.41013,5282.224009,27695.27189,6741.999488,3060.741462,9993.632588,8355.104253,5958.821265,5221.172211,11306.77691,6062.398455,5394.928578,12148.84657,4284.781562,3234.911094,6914.355618,16947.90875,3491.061212,5457.870892,6068.197361,4109.857808,6747.580053,4819.926284,7590.772397,5300.984754,18342.63245,4696.649613,9706.806524,12439.91536,4408.007086,7759.404779,8656.33086,7264.900166,8836.755041,6027.604065,6965.204919,9131.822087,5226.017961,5671.096222,9346.192423,9965.821641,8043.721899,7345.184068,16015.60729,12137.51869,2941.336616,4319.333375,6067.061665,15236.97821,4119.814946,17256.7322
1060,440.04336_1.3454,3365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.2551565,550.8488174,615.8867489,154.3011986,501.548161,2072.623753,529.9168094,431.2732254,697.5970157,2479.895635,594.8343296,126.8594775,481.1364584,359.6177725,443.5543804,1123.833968,878.0789928,399.0954147,173.7110327,1961.333013,599.1146128,4274.400512,589.2686787,386.7041732,2487.733648,429.1458933,600.6453492,468.3162121,416.928193,0.886597421,843.2188449,3464.645401,3886.735987,474.2381724,2741.998074,2510.125033,1152.879957,1121.795259,3282.902515,1057.021813,1958.14363,707.7348108,852.8318014,571.6988781,2260.211097,1107.934594,473.4893344,2097.689498,346.7501787,2973.990099,2807.012069,651.1940686,555.7384331,950.1233574,474.0888284,484.8839842,353.605558,1862.546723,1657.832099,1103.960362,481.2461547,394.903724,2518.403305,1875.542191,255.1243984,1724.245606,613.9687139,394.6344464,553.7240162,1734.75511,1540.667492,1057.109567,3801.375102
1061,441.11412_18.1365,6203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983906894,0.96623192,67.19635969,0.975972161,0.886597421,985.3970829,1.225524536,0.862891607,138.6549706,1.025597864,1.047796952,0.998107612,0.98191114,0.970104593,0.938143783,565.6329677,68.16799322,0.778267189,93.65128556,2800.47549,182.7636716,4.524132633,0.862891607,1.123160538,3.20584233,1.0043199,0.958578598,472.202193,1.10269292,0.886597421,0.934521606,55.08163796,1301.715424,1.014847362,888.1929846,0.934521606,0.796187815,0.96623192,1625.348731,1.090275207,1.038802987,1.107739569,1.210205479,1.095208579,0.870651424,1000.550164,1.139016922,296.8648622,1.052352591,1.198223247,772.4268017,0.985910778,1.006407883,1.120560629,0.916822333,81.32179926,0.86753081,66.14290319,370.1734686,1.149838935,0.977943822,1.032158191,0.979923465,1.105210484,1.090275207,2292.970853,0.886597421,1.023429581,1.1001868,82.38559699,0.893140575,3723.103686,1.063916905
1062,442.93513_1.1251,2435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983906894,0.96623192,2452.044053,0.975972161,139.9937328,688.0546881,1.225524536,0.862891607,0.864432485,1.025597864,1.047796952,0.998107612,1616.225736,0.970104593,0.938143783,1.0043199,0.922061318,257.9955733,0.930927292,3455.58672,1.006407883,4.524132633,0.862891607,1.123160538,3.20584233,1.0043199,0.958578598,1.110280256,698.7765033,0.886597421,0.934521606,0.864432485,1.082957923,1.014847362,2299.603101,0.934521606,0.796187815,0.96623192,4792.514339,1.090275207,1.038802987,1.107739569,1.210205479,1.095208579,915.0546467,1.136343173,1.139016922,402.2353634,174.1643538,1.198223247,1.107739569,0.985910778,1.006407883,1.120560629,166.3115712,1.002240563,0.86753081,149.9035189,1.195264671,1.149838935,0.977943822,255.2527207,160.8054406,387.8183587,1.090275207,0.951045563,0.886597421,1.023429581,1.1001868,755.2140314,0.893140575,0.787125515,1.063916905
1063,442.96805_0.601,1094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3439.738501,2171.123124,1690.932646,1872.890577,1819.297908,2354.613379,2884.884758,2250.421312,1647.608317,2038.888554,1968.810473,1716.745093,2879.945372,2301.088094,2398.833652,1011.350139,1836.746145,2983.876404,1999.631823,1739.295313,3753.901404,3261.447215,3943.414646,2047.52166,1721.537331,3090.292332,2764.540675,2604.717481,3417.245358,4088.987305,1898.947903,3300.403229,2496.218014,2484.346343,2069.898019,3062.427302,3096.374414,2738.30126,3176.223279,1993.023078,2510.786819,2545.58553,2002.890068,1784.094775,1968.54287,3243.123416,1260.891732,3083.350828,2786.629661,2198.739658,4186.147832,1479.852077,1499.547746,3560.021119,3702.12858,3464.745625,3354.741641,3029.562713,3881.024387,3205.750952,3089.324533,1768.086982,2373.374633,2664.662476,2809.639208,3090.898081,3342.472277,2760.18958,2983.7066,2323.441813,2536.519234,3867.147656,3126.851784
1064,442.98856_1.1462,2528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983906894,0.96623192,148.0045355,410.6890853,140.7916704,0.783304517,232.2368996,229.8743242,0.864432485,292.8081902,1.047796952,224.6740234,0.98191114,648.2238889,153.2926941,501.4569261,349.2768271,445.7914461,479.9861117,1.000169818,166.7617862,516.2035335,1034.607037,175.9992563,1553.871777,688.6621554,629.1151336,825.0492585,1200.83259,519.2801094,503.3333369,1319.988405,236.8428979,487.6341575,562.2669957,1157.87227,794.0381083,759.0717961,1.006407883,922.4818524,940.7399847,915.9898498,547.739,1402.962189,356.8800187,1539.745,673.9563127,1250.059636,1568.00536,906.336064,1297.163036,1013.516279,1251.971407,1122.80175,1274.383043,1201.686435,882.2788334,1533.226868,908.1620971,983.8021931,874.7707486,1349.030756,1022.060174,1231.204479,1349.760706,660.6913529,1802.452557,886.1876741,663.6326775,901.7367011,2066.727291,1381.405279,1628.856782
1065,443.0706_0.5974,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25020.75231,17797.99196,20475.23884,14600.54353,16207.00085,16911.54453,24191.85434,15230.03687,13035.64188,17086.46041,30019.38267,18584.76373,23506.95268,24359.32632,24185.34671,9774.041266,19012.90437,20437.29639,15425.46523,18703.17559,27253.52547,17662.2138,37087.08129,21272.66059,30186.21138,37029.27471,23897.36444,23382.5022,37987.77109,31961.83702,41651.62797,21515.72456,27593.76789,38087.2215,28474.9226,20942.62918,27564.02217,26967.53288,25854.61852,20475.36838,24307.98989,31371.1846,18564.55205,25704.54534,33049.92806,37760.68365,24318.01128,33428.88871,31738.95414,25570.08409,39180.74857,13023.88137,18779.5711,36115.66908,30631.03414,29315.53646,32072.61403,29179.89866,39754.50296,39025.53347,31724.49758,30551.88247,28741.15523,39798.62951,31977.77181,31013.59582,31607.19805,29331.49179,32785.56663,28457.00834,19041.75706,25463.51041,36960.47328
1066,443.19223_15.5577,5393,C21H31O10-,"2-(deca-4,6-diyn-1-yloxy)-6-({[3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy}methyl)oxane-3,4,5-triol",75214687;46830349,443.192,Shikimates and Phenylpropanoids,Sesquiterpenoids,Fatty acyl glycosides of mono- and disaccharides,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,Alkyl glycosides,Alkyl glycosides,994.7298697,0.96623192,3940.716615,0.975972161,0.886597421,9603.313384,1.225524536,0.862891607,1067.574119,1123.029661,1.047796952,0.998107612,0.98191114,0.970104593,0.938143783,3144.525607,199.6262753,475.443426,5614.422497,5320.90343,655.9766582,4309.688747,0.862891607,1154.609033,904.6887054,1.0043199,0.958578598,297.1109966,1.10269292,0.886597421,0.934521606,3512.189188,3743.785541,1.014847362,3507.681681,4186.656794,499.2097603,0.96623192,3618.03634,1.090275207,1.038802987,1.107739569,1.210205479,1.095208579,0.870651424,8753.251463,1.139016922,830.03571,1.052352591,337.4196664,8446.514216,0.985910778,1.006407883,1.120560629,0.916822333,5391.051987,0.86753081,1158.917961,1360.211196,1.149838935,0.977943822,1.032158191,563.8479618,70.71136674,1.090275207,22016.70479,8847.355663,1.023429581,1.1001868,195.7707791,1420.986655,7302.163403,69.26099052
1067,443.93063_1.3484,3127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164.945762,345.9110273,3787.344039,872.2263202,234.1503788,362.5916611,1534.356719,449.1350817,1127.219961,1374.301138,472.5564253,859.8697077,581.0950124,824.1038515,1065.731337,2637.344057,2149.324932,1649.926441,894.5280348,1994.338617,1425.073562,2918.970375,256.5376749,214.5236627,1520.531017,368.9871312,252.0103133,844.7012191,461.6975255,254.8967585,359.8842704,435.4146429,444.2293402,1175.193245,1506.695187,1119.556884,246.022035,194.8889782,2143.648791,360.1179008,846.936075,943.5725651,914.1892192,1.095208579,389.2682517,1096.457528,215.8437067,2155.040601,390.6332817,2588.162213,1571.882449,500.0539464,306.7531228,443.8540652,0.916822333,2780.215321,1187.649678,895.3720986,407.107147,426.8202128,0.977943822,962.3842977,1681.548666,1804.80872,595.5083179,716.1373093,984.1231371,426.0537345,382.5349502,748.6476168,1267.366476,884.729079,1468.205329
1068,444.00724_1.304,2997,C17H10N5O6S2-,"3-[[4-Hydroxy-5-(5-nitro-2-oxoindol-3-yl)-1,3-thiazol-2-yl]amino]benzenesulfonamide",145978690,444.007,Amino acids and Peptides,Amino acid glycosides,Glucosinolates,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,Alkylglucosinolates,1268.255986,1270.594974,3008.019639,1251.19631,1207.545687,2040.508268,1894.660933,1384.94103,1643.286155,2690.143197,1470.059124,1441.267392,1458.138042,1654.998435,1112.638526,1619.967999,2122.585153,2369.045324,1450.384721,3652.620174,2707.237206,1947.639099,1575.640075,1706.080857,6918.207747,1646.080316,1244.23502,2779.031482,2174.510438,1260.741532,1603.639075,1985.601419,2147.505562,1622.740932,2149.018658,1992.400063,1405.271494,1610.70861,3897.817731,1609.246205,1919.707919,1715.888593,1520.018082,1684.430794,1718.665911,2735.178018,1063.727903,3315.671398,1439.618344,2534.242167,2722.823861,1756.893006,1476.400365,1550.855911,1263.381175,2228.983011,1570.230765,2549.979427,2380.967225,1592.526925,1330.003598,1417.153197,2818.259886,2404.938012,1559.093546,2577.333477,1618.040293,1316.130441,1154.095953,1818.744134,2359.6774,2155.936786,3160.897125
